ReserveStatus,Male,Price,CouponDiscount,Domestic,VIPStatus,TripReason,Vehicle,Cancel,LeadTime,IsWeekend,DiscountRatio,BookingMonth,DepartureMonth,BookingWeekday,DepartureWeekday,DepartureHour,BookingHour,FromFreq,ToFreq
4,1,44.95,0.0,1,Unknown,Int,Train,1,1131253.663,0,0.0,7,8,3,2,20,18,14641,1327
3,0,38.31,0.0,1,True,Int,Bus,0,768141.467,0,0.0,6,6,2,4,14,17,1759,340
3,1,44.59,0.0,1,True,Work,Bus,0,180147.81,0,0.0,9,9,2,4,9,7,284,3607
5,1,33.65,0.0,1,True,Work,Bus,1,163004.953,0,0.0,7,7,6,1,13,16,213,521
3,0,24.73,0.0,1,True,Work,Bus,0,27723.39,0,0.0,6,6,1,2,7,23,14641,3607
3,1,24.73,0.0,1,True,Work,Bus,0,88147.29,0,0.0,7,7,1,2,23,23,14641,3607
3,1,34.97,0.0,1,True,Work,Bus,0,304793.65,0,0.0,6,6,1,4,23,10,4860,530
3,0,48.65,0.0,1,True,Work,Bus,0,455489.143,0,0.0,4,5,5,3,16,9,4860,90
3,1,24.73,0.0,1,True,Work,Bus,0,8942.163,0,0.0,8,8,6,0,1,22,14641,335
2,1,60.48,0.0,1,Unknown,Work,Train,0,1233273.42,1,0.0,9,10,5,5,21,14,5293,15161
3,0,24.73,0.0,1,True,Work,Bus,0,529769.513,0,0.0,10,10,5,4,16,13,14641,110
5,1,34.26,0.0,1,True,Work,Bus,1,55493.637,1,0.0,7,7,5,6,7,15,14641,1327
3,1,36.49,0.0,1,True,Work,Bus,0,75570.877,0,0.0,7,7,1,2,17,20,145,1237
3,1,26.76,0.0,1,True,Work,Bus,0,73766.057,0,0.0,10,10,1,1,21,1,3394,1510
2,0,31.48,0.0,1,Unknown,Work,Train,0,1119240.237,0,0.0,5,6,1,0,7,8,5293,15161
3,0,26.76,0.0,1,True,Work,Bus,0,211395.777,0,0.0,6,6,1,4,7,20,3394,3607
3,1,38.72,0.0,1,True,Work,Bus,0,286558.17,0,0.0,4,4,4,0,18,10,14641,2671
3,1,34.26,0.0,1,True,Work,Bus,0,9364.757,1,0.0,4,4,5,5,17,14,14641,34
3,1,39.22,0.0,1,True,Work,Bus,0,587393.827,0,0.0,7,7,5,4,20,0,1428,530
2,1,22.13,0.0,1,Unknown,Int,Train,0,321085.847,0,0.0,10,10,4,1,13,20,14641,6142
3,0,29.8,0.0,1,True,Work,Bus,0,204960.04,0,0.0,10,10,2,4,23,14,4860,521
3,1,34.05,0.0,1,True,Work,Bus,0,32244.517,0,0.0,5,5,0,0,23,14,1072,15161
2,1,33.45,0.0,1,Unknown,Work,Train,0,176280.3,0,0.0,2,2,1,3,23,22,14641,6142
5,1,41.15,0.0,1,True,Work,Bus,1,287687.84,0,0.0,5,5,6,2,18,10,67,3607
5,1,45.61,0.0,1,True,Work,Bus,1,143191.687,0,0.0,5,5,1,2,16,0,469,63
4,1,43.82,0.0,1,Unknown,Int,Train,1,1142225.1,0,0.0,7,8,1,0,15,10,5293,340
2,0,34.03,0.0,1,Unknown,Int,Train,0,787021.773,0,0.0,4,4,2,4,23,21,14641,6142
2,1,41.41,0.0,1,Unknown,Work,Train,0,126051.633,1,0.0,10,10,3,5,0,13,5293,15161
3,0,50.68,0.0,1,True,Int,Bus,0,411090.337,0,0.0,3,3,4,2,12,18,14641,998
4,1,22.22,0.0,1,Unknown,Int,Train,1,520546.777,1,0.0,8,9,6,5,23,23,5293,15161
2,1,41.41,0.0,1,Unknown,Int,Train,0,1601446.933,0,0.0,9,9,5,3,0,11,14641,6142
3,1,40.95,0.0,1,True,Work,Bus,0,31153.903,0,0.0,10,10,3,3,20,11,1428,446
2,0,43.57,0.0,1,Unknown,Int,Train,0,2333006.753,0,0.0,9,10,5,4,14,14,5293,3607
3,0,24.73,0.0,1,True,Work,Bus,0,21747.053,0,0.0,5,5,0,1,6,23,320,15161
3,1,32.43,0.0,1,True,Int,Bus,0,517256.873,0,0.0,2,3,5,4,15,15,32,1510
3,1,58.38,0.0,1,True,Work,Bus,0,79248.267,0,0.0,10,10,1,2,13,15,883,2671
2,0,41.41,0.0,1,Unknown,Int,Train,0,2167733.267,0,0.0,8,9,6,4,0,22,5293,15161
3,1,21.76,0.0,1,False,Work,Bus,0,169867.03,1,0.0,3,3,3,5,23,23,85,15161
2,0,41.31,0.0,1,Unknown,Int,Train,0,1214490.97,1,0.0,8,9,5,5,20,18,168,6142
3,1,23.35,0.0,1,True,Work,Bus,0,96919.003,0,0.0,10,10,6,0,21,18,101,1237
2,1,34.85,0.0,1,Unknown,Int,Train,0,803792.497,0,0.0,4,4,6,2,6,23,5293,1327
4,1,39.71,0.0,1,Unknown,Work,Train,1,436971.333,0,0.0,8,8,6,4,12,11,14641,110
2,0,51.9,0.0,1,Unknown,Int,Train,0,1218666.86,1,0.0,9,10,6,6,22,19,5293,15161
2,0,41.41,3.4,1,Unknown,Int,Train,0,735328.613,0,0.08210577155276504,6,6,3,4,14,2,14641,6142
4,1,37.6,0.0,1,Unknown,Int,Train,1,158638.317,0,0.0,9,9,5,0,11,15,1428,6142
2,0,43.82,0.0,1,Unknown,Int,Train,0,5193887.73,1,0.0,6,8,2,6,15,12,5293,340
3,1,45.61,0.0,1,True,Work,Bus,0,502782.853,0,0.0,9,9,4,3,17,21,168,15161
2,0,29.8,0.0,1,Unknown,Work,Train,0,403413.56,1,0.0,10,10,0,5,12,20,14641,45
3,1,24.73,0.0,1,True,Work,Bus,0,5658.717,0,0.0,8,8,3,3,15,13,14641,3607
3,1,29.8,0.0,1,True,Work,Bus,0,1228327.367,0,0.0,7,8,3,3,19,14,14641,330
3,1,21.89,0.0,1,True,Work,Bus,0,5175.387,0,0.0,7,7,2,2,21,19,883,15161
2,0,51.9,0.0,1,Unknown,Int,Train,0,1112383.297,0,0.0,9,10,5,4,15,18,14641,6142
3,1,24.73,0.0,1,True,Work,Bus,0,56638.013,1,0.0,7,7,5,6,8,16,4860,15161
3,0,21.49,0.0,1,False,Work,Bus,0,203469.38,1,0.0,5,5,3,5,20,11,1759,15161
3,1,26.35,0.0,1,True,Work,Bus,0,118011.983,0,0.0,5,5,3,4,10,1,883,340
3,1,24.73,0.0,1,True,Int,Bus,0,68802.847,1,0.0,7,7,4,5,13,17,14641,521
3,0,23.11,0.0,1,True,Work,Bus,0,310740.75,0,0.0,10,10,1,4,15,0,883,335
2,0,43.82,0.0,1,Unknown,Int,Train,0,2256220.733,1,0.0,9,10,1,6,14,11,312,6142
5,1,40.54,0.0,1,True,Work,Bus,1,5370.607,1,0.0,7,7,6,6,23,22,4860,1311
3,1,37.4,0.22,1,True,Int,Bus,0,267263.813,0,0.0058823529411764705,4,4,6,2,19,17,4860,90
2,0,20.91,0.0,1,Unknown,Int,Train,0,1676891.133,0,0.0,4,5,3,1,21,11,14641,442
3,0,31.62,0.0,1,True,Work,Bus,0,14626.147,1,0.0,3,3,6,6,18,13,312,3607
3,0,25.74,0.0,1,True,Int,Bus,0,376436.43,0,0.0,10,10,0,4,22,13,4860,122
4,1,31.48,0.22,1,Unknown,Work,Train,1,1020790.113,1,0.00698856416772554,10,10,1,6,16,21,5293,15161
5,1,24.73,0.0,1,True,Work,Bus,1,472837.143,0,0.0,10,10,3,2,1,13,14641,3607
3,1,26.35,0.0,1,False,Work,Bus,0,74736.66,0,0.0,4,4,6,0,6,9,149,15161
2,1,23.48,0.0,1,Unknown,Work,Train,0,193703.06,0,0.0,8,8,6,1,20,15,1759,15161
3,1,21.89,0.0,1,True,Int,Bus,0,47365.36,0,0.0,8,8,0,0,22,9,4860,629
2,1,29.69,0.0,1,Unknown,Work,Train,0,615482.09,0,0.0,10,11,2,2,17,14,69,6142
4,1,21.52,0.0,1,Unknown,Work,Train,1,214193.37,1,0.0,10,10,2,5,2,14,1399,571
4,1,38.06,0.0,1,Unknown,Work,Train,1,248373.607,1,0.0,10,10,3,6,14,17,440,15161
3,0,38.92,0.0,1,True,Work,Bus,0,5044.813,1,0.0,10,10,6,6,21,20,14641,189
2,1,31.48,0.0,1,Unknown,Int,Train,0,268430.723,0,0.0,8,8,0,3,23,21,14641,6142
2,1,31.48,0.0,1,Unknown,Int,Train,0,615846.293,0,0.0,7,7,3,3,14,11,5293,15161
3,1,32.43,0.0,1,True,Work,Bus,0,255421.967,0,0.0,4,4,1,4,16,17,97,335
2,1,33.42,0.0,1,Unknown,Int,Train,0,1547482.193,1,0.0,5,5,2,6,9,11,5293,3607
4,0,31.48,0.0,1,Unknown,Int,Train,1,671533.413,0,0.0,6,7,0,1,7,13,5293,15161
3,1,39.53,0.0,1,True,Work,Bus,0,455957.42,1,0.0,3,4,1,6,19,12,1399,15161
3,1,24.73,0.0,1,True,Work,Bus,0,43174.943,0,0.0,10,11,0,1,6,18,4860,15161
4,0,32.89,0.0,1,Unknown,Int,Train,1,2968073.773,0,0.0,7,8,3,3,1,17,14641,3607
3,1,39.53,0.0,1,True,Work,Bus,0,162365.913,1,0.0,3,3,3,5,16,18,3394,15161
3,1,34.26,0.0,1,True,Int,Bus,0,487514.267,0,0.0,6,7,2,1,9,18,1021,1327
2,0,58.08,0.0,1,Unknown,Int,Train,0,1558543.577,1,0.0,6,7,2,6,15,14,5293,340
5,0,36.69,0.0,1,True,Int,Bus,1,1132753.787,0,0.0,9,9,5,4,21,18,4860,1237
2,1,36.59,0.0,1,Unknown,Int,Train,0,2564945.69,0,0.0,8,9,6,1,15,22,1428,6142
3,1,21.89,0.0,1,True,Work,Bus,0,553071.703,1,0.0,9,10,0,6,10,0,14641,1510
2,0,34.4,0.0,1,Unknown,Int,Train,0,849456.303,1,0.0,3,3,3,6,16,20,1021,6142
2,1,58.08,0.0,1,Unknown,Work,Train,0,62970.243,1,0.0,9,9,5,6,14,20,312,6142
5,1,24.73,0.0,1,True,Work,Bus,1,122962.063,0,0.0,7,8,5,0,0,14,4860,15161
3,1,46.01,0.0,1,True,Work,Bus,0,100900.987,0,0.0,7,7,6,0,19,15,883,330
3,1,27.36,0.0,1,True,Work,Bus,0,68409.47,1,0.0,2,2,4,5,12,16,275,1311
2,0,43.82,0.0,1,Unknown,Int,Train,0,1471385.523,0,0.0,9,10,5,1,15,14,5293,340
2,1,30.43,0.0,1,Unknown,Work,Train,0,975733.75,0,0.0,9,9,0,4,19,12,449,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,2347082.49,0,0.0,5,6,2,1,23,19,14641,6142
2,0,31.14,0.13,1,Unknown,Work,Train,0,358909.77,1,0.004174694926140013,3,3,2,6,14,10,1399,15161
5,1,29.8,0.0,1,True,Int,Bus,1,956559.223,0,0.0,9,9,5,2,22,20,469,15161
2,1,41.41,0.0,1,Unknown,Int,Train,0,445297.96,0,0.0,11,11,2,0,17,13,14641,6142
2,0,63.65,0.0,1,Unknown,Work,Train,0,1008879.03,0,0.0,6,6,5,3,11,19,380,6142
2,1,31.48,0.0,1,Unknown,Int,Train,0,787409.897,1,0.0,7,7,3,5,14,11,5293,15161
4,1,31.48,0.0,1,Unknown,Int,Train,1,45758.48,0,0.0,9,9,0,1,8,19,14641,6142
2,1,41.41,0.0,1,Unknown,Int,Train,0,2355292.27,0,0.0,7,8,5,4,23,17,5293,15161
5,0,26.25,0.0,1,True,Work,Bus,1,22650.063,1,0.0,2,2,6,6,23,16,1072,15161
2,0,37.22,0.48,1,Unknown,Int,Train,0,1148269.287,0,0.012896292315959162,10,11,4,3,16,9,18,998
4,0,55.1,0.0,1,Unknown,Int,Train,1,954298.33,1,0.0,8,8,1,5,15,14,14641,6142
2,1,38.06,0.0,1,Unknown,Work,Train,0,69864.197,1,0.0,10,10,5,6,14,19,440,15161
3,1,26.35,0.0,1,True,Work,Bus,0,51179.23,0,0.0,10,10,1,2,12,22,275,2671
2,1,43.86,0.0,1,Unknown,Int,Train,0,360825.037,0,0.0,8,8,5,2,22,18,14641,6142
3,1,38.92,0.0,1,True,Int,Bus,0,4004.967,1,0.0,5,5,6,6,15,13,222,15161
2,0,42.37,0.0,1,Unknown,Int,Train,0,846091.08,0,0.0,6,6,6,2,18,23,14641,6142
3,1,59.59,0.0,1,True,Work,Bus,0,12145.953,1,0.0,10,10,6,6,17,13,233,629
2,0,31.48,0.0,1,Unknown,Int,Train,0,310784.137,1,0.0,7,7,1,5,14,23,5293,15161
3,0,31.11,0.0,1,True,Work,Bus,0,517197.053,0,0.0,5,6,1,0,23,23,3394,1237
2,1,51.44,0.0,1,Unknown,Work,Train,0,65198.26,1,0.0,5,5,5,6,15,21,14641,1311
2,1,62.2,0.0,1,Unknown,Work,Train,0,47008.977,0,0.0,10,10,1,1,23,10,5293,15161
5,1,24.73,0.0,1,True,Work,Bus,1,182770.8,0,0.0,8,8,5,0,16,13,14641,3607
3,1,41.15,0.0,1,True,Work,Bus,0,199285.717,0,0.0,9,9,6,1,19,12,6,3607
2,0,46.2,0.0,1,Unknown,Work,Train,0,95814.49,0,0.0,10,10,6,0,16,14,3394,15161
3,1,40.32,0.0,1,True,Int,Bus,0,16341.427,0,0.0,6,6,2,2,18,13,1063,3607
5,0,20.96,0.02,1,False,Int,Plane,0,302412.19,0,0.0009541984732824427,8,8,4,1,3,15,284,6142
2,1,42.18,0.0,1,Unknown,Int,Train,0,672596.517,0,0.0,4,4,6,0,6,12,5293,15161
3,1,44.59,0.0,1,True,Work,Bus,0,330768.573,0,0.0,9,9,6,3,19,23,213,629
4,1,62.2,0.0,1,Unknown,Int,Train,1,1385631.047,0,0.0,6,6,6,1,23,22,5293,15161
3,0,41.03,0.0,1,True,Work,Bus,0,20119.03,1,0.0,9,9,6,6,17,11,101,2671
2,1,21.17,0.0,1,Unknown,Work,Train,0,228663.713,0,0.0,4,4,1,4,14,22,14641,998
2,1,31.21,0.0,1,Unknown,Int,Train,0,742793.307,1,0.0,3,3,3,5,13,23,117,6142
3,1,31.11,0.0,1,True,Work,Bus,0,349295.807,0,0.0,9,9,4,1,12,11,3394,1237
2,1,22.98,0.0,1,Unknown,Work,Train,0,58098.847,1,0.0,9,9,4,5,14,22,440,15161
2,0,31.48,0.0,1,Unknown,Int,Train,0,180503.123,0,0.0,10,10,0,2,23,21,14641,6142
3,0,26.55,0.0,1,True,Int,Bus,0,416861.003,1,0.0,8,8,1,6,9,13,14641,103
2,0,21.39,0.0,1,Unknown,Int,Train,0,296413.72,0,0.0,3,3,4,0,23,13,14641,1510
3,0,35.88,0.0,1,True,Work,Bus,0,167593.45,0,0.0,3,3,2,4,16,17,4860,165
3,0,24.73,0.0,1,True,Work,Bus,0,26272.383,1,0.0,10,10,4,5,5,21,14641,521
3,1,24.73,0.0,1,True,Work,Bus,0,65852.397,0,0.0,5,5,1,1,18,0,4860,15161
3,0,24.73,0.0,1,True,Work,Bus,0,89175.0,1,0.0,10,10,4,5,13,12,4860,15161
3,1,26.35,1.58,1,True,Work,Bus,0,298680.317,1,0.059962049335863375,8,8,2,5,23,12,3394,523
3,1,39.53,0.0,1,True,Work,Bus,0,14054.663,1,0.0,4,4,5,5,14,10,3394,15161
4,1,60.17,0.0,1,Unknown,Work,Train,1,991900.527,0,0.0,9,10,5,3,6,18,5293,1327
3,1,24.73,0.0,1,True,Work,Bus,0,468860.17,0,0.0,10,11,4,3,9,22,1021,100
3,0,24.73,0.0,1,True,Work,Bus,0,5212.227,0,0.0,9,9,1,1,12,10,14641,521
3,1,26.55,0.0,1,True,Work,Bus,0,363956.113,0,0.0,7,7,0,4,15,9,14641,103
2,1,31.48,0.0,1,Unknown,Work,Train,0,25658.7,0,0.0,9,9,4,4,8,0,14641,6142
3,1,23.31,0.0,1,True,Int,Bus,0,568051.69,0,0.0,7,7,3,3,7,17,469,446
2,0,44.95,0.0,1,Unknown,Int,Train,0,865560.127,0,0.0,6,6,4,0,20,20,14641,1327
3,0,24.73,0.0,1,True,Work,Bus,0,10770.493,0,0.0,10,10,4,4,18,15,1021,335
3,0,26.76,0.0,1,True,Work,Bus,0,23407.823,1,0.0,9,9,5,5,23,16,3394,3607
4,0,31.48,0.0,1,Unknown,Int,Train,1,2149851.097,0,0.0,8,9,0,4,14,16,5293,15161
3,1,57.97,0.0,1,True,Work,Bus,0,342744.67,1,0.0,8,8,1,5,14,15,106,15161
2,1,37.12,0.0,1,Unknown,Int,Train,0,1218769.37,0,0.0,4,5,0,0,17,14,14641,6142
2,0,57.83,0.0,1,Unknown,Int,Train,0,2080973.287,0,0.0,8,9,0,3,20,18,233,15161
2,0,38.93,0.0,1,Unknown,Work,Train,0,882451.347,1,0.0,9,10,2,5,13,8,1399,15161
4,0,39.53,0.09,1,Unknown,Int,Train,1,1385360.663,0,0.0022767518340500886,8,9,5,0,22,22,1428,446
3,1,29.8,0.0,1,True,Work,Bus,0,168666.613,1,0.0,10,10,4,6,22,23,14641,330
2,0,22.61,0.0,1,Unknown,Int,Train,0,1225766.373,0,0.0,10,11,2,2,21,17,14641,442
3,1,29.8,0.0,1,True,Work,Bus,0,100605.663,0,0.0,5,6,1,2,22,18,14641,1510
3,1,45.3,0.0,1,True,Work,Bus,0,44535.6,0,0.0,6,6,4,4,15,2,449,3607
2,0,36.04,0.14,1,Unknown,Int,Train,0,994028.707,0,0.0038845726970033303,3,4,3,0,22,10,52,6142
3,1,29.59,0.0,1,True,Work,Bus,0,209210.25,1,0.0,10,10,3,5,23,13,449,15161
3,1,48.65,0.0,1,True,Int,Bus,0,186032.787,0,0.0,7,7,6,1,15,11,222,3607
3,1,24.32,0.0,1,True,Work,Bus,0,99694.98,0,0.0,7,7,6,1,1,21,67,15161
3,0,22.3,0.0,1,True,Work,Bus,0,213202.653,1,0.0,11,11,2,5,1,13,9,15161
3,1,34.46,0.0,1,True,Work,Bus,0,37831.33,0,0.0,2,2,4,4,19,8,123,1510
3,1,34.26,0.0,1,True,Work,Bus,0,1427344.873,0,0.0,5,6,2,4,23,11,14641,1327
3,1,38.51,0.0,1,True,Work,Bus,0,66268.807,1,0.0,6,6,5,6,16,21,1063,3607
2,0,52.73,0.0,1,Unknown,Int,Train,0,4062867.67,0,0.0,6,8,3,1,23,22,5293,15161
3,0,51.08,0.0,1,True,Work,Bus,0,105298.803,1,0.0,6,6,4,5,19,14,3394,15161
4,0,41.41,0.0,1,Unknown,Int,Train,1,2484012.46,0,0.0,9,10,3,4,12,18,5293,15161
3,0,29.8,0.0,1,True,Work,Bus,0,232150.43,1,0.0,5,5,3,5,21,5,469,2671
3,1,34.26,0.0,1,True,Work,Bus,0,47135.74,0,0.0,7,7,1,2,10,21,14641,1327
2,1,58.34,0.0,1,Unknown,Work,Train,0,253538.777,0,0.0,4,4,0,3,20,21,14641,2671
3,0,24.73,0.0,1,True,Work,Bus,0,64141.43,0,0.0,7,7,0,0,18,0,14641,3607
3,1,22.91,0.0,1,True,Work,Bus,0,394933.513,0,0.0,2,2,6,3,22,8,14641,75
5,1,21.89,0.0,1,True,Work,Bus,1,126879.79,0,0.0,6,6,6,0,23,12,883,15161
3,1,36.49,0.0,1,True,Int,Bus,0,173854.363,0,0.0,5,6,1,3,22,22,154,446
3,0,24.73,0.0,1,True,Int,Bus,0,49162.367,0,0.0,8,8,1,2,12,23,4860,15161
5,1,57.77,0.0,1,True,Int,Bus,1,23847.397,0,0.0,9,9,2,2,18,11,4860,1
2,0,41.41,0.0,1,Unknown,Int,Train,0,2355292.27,0,0.0,7,8,5,4,23,17,5293,15161
2,0,32.9,0.0,1,Unknown,Int,Train,0,2096859.347,0,0.0,7,8,0,3,21,15,5293,15161
5,1,24.73,0.0,1,True,Work,Bus,1,27259.513,1,0.0,9,9,5,5,23,15,4860,15161
3,1,22.83,0.0,1,True,Work,Bus,0,29540.453,0,0.0,8,8,4,4,21,12,101,1237
5,1,22.44,0.0,1,False,Int,Plane,0,1813560.143,0,0.0,8,8,1,1,16,16,5293,103
2,1,49.05,0.0,1,Unknown,Work,Train,0,279525.113,0,0.0,9,9,0,3,17,11,14641,2671
3,1,41.05,0.0,1,True,Int,Bus,0,39302.237,0,0.0,8,8,4,4,23,12,1428,39
3,0,43.58,0.0,1,True,Work,Bus,0,401833.493,0,0.0,8,8,6,4,12,20,14641,334
2,1,21.39,0.0,1,Unknown,Work,Train,0,178423.533,0,0.0,5,5,5,0,20,19,1759,15161
2,1,24.02,0.0,1,Unknown,Work,Train,0,2952495.443,0,0.0,6,7,4,3,16,12,1072,15161
3,1,52.7,0.0,1,True,Int,Bus,0,251694.573,0,0.0,8,8,1,4,20,22,3394,629
2,0,40.19,0.0,1,Unknown,Int,Train,0,595044.45,0,0.0,10,11,0,0,17,20,1399,6142
2,1,26.74,0.0,1,Unknown,Work,Train,0,381768.343,0,0.0,7,7,5,2,21,11,14641,1510
3,0,24.73,0.0,1,True,Work,Bus,0,348538.227,0,0.0,5,5,3,0,1,0,4860,15161
3,1,21.89,0.0,1,True,Work,Bus,0,267892.403,1,0.0,8,8,2,5,16,14,883,15161
3,1,22.3,0.0,1,True,Int,Bus,0,85149.603,0,0.0,8,8,2,3,23,23,102,3607
3,1,43.58,0.0,1,True,Work,Bus,0,103529.277,0,0.0,10,10,1,2,20,15,440,15161
3,1,45.61,0.0,1,False,Work,Bus,0,29252.237,0,0.0,9,9,0,0,13,5,545,523
2,0,42.83,0.0,1,Unknown,Int,Train,0,105545.69,1,0.0,10,10,5,6,15,9,213,15161
2,1,25.18,0.0,1,Unknown,Work,Train,0,116523.153,0,0.0,2,2,5,0,7,22,5293,15161
3,0,26.96,0.0,1,True,Work,Bus,0,160988.78,0,0.0,10,10,1,3,8,12,4860,2671
2,0,28.43,0.0,1,Unknown,Int,Train,0,1590469.433,0,0.0,4,5,5,2,23,14,14641,6142
3,1,30.4,0.0,1,True,Work,Bus,0,3181.693,0,0.0,5,5,0,0,8,7,18,629
3,1,31.22,0.0,1,True,Work,Bus,0,165346.903,0,0.0,10,10,2,4,6,8,1399,2671
2,1,55.24,0.0,1,Unknown,Int,Train,0,2283934.063,0,0.0,2,3,2,0,20,10,14641,1237
4,0,44.65,0.0,1,Unknown,Int,Train,1,305396.423,0,0.0,9,10,4,0,22,9,5293,15161
3,1,24.73,0.0,1,True,Int,Bus,0,448814.37,1,0.0,8,8,0,5,22,18,4860,15161
3,0,53.11,0.0,1,True,Work,Bus,0,80435.063,0,0.0,9,9,6,0,18,20,1021,1237
3,1,25.54,0.0,1,True,Work,Bus,0,33965.92,0,0.0,2,2,4,4,20,10,1072,521
2,0,26.74,0.0,1,Unknown,Work,Train,0,636114.97,0,0.0,9,10,3,3,21,13,14641,1510
3,0,42.16,0.0,1,True,Work,Bus,0,47848.14,1,0.0,7,7,5,6,10,21,14641,112
2,0,59.47,0.0,1,Unknown,Int,Train,0,1925412.58,0,0.0,2,3,6,0,19,13,5293,1510
3,1,40.54,0.0,1,True,Work,Bus,0,536958.42,1,0.0,10,10,6,5,23,17,3394,1311
2,1,22.38,0.0,1,Unknown,Work,Train,0,31920.577,0,0.0,5,5,1,1,22,13,12,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,1060731.213,1,0.0,10,11,6,5,0,17,5293,15161
4,0,37.6,0.0,1,Unknown,Int,Train,1,2046628.133,0,0.0,8,9,5,1,11,19,1428,6142
5,1,52.2,0.0,1,True,Int,Bus,1,232258.723,0,0.0,6,6,0,2,19,2,1428,15161
3,1,25.03,0.0,1,True,Work,Bus,0,42223.653,1,0.0,9,9,5,5,23,11,50,2671
3,1,23.31,0.3,1,True,Work,Bus,0,89409.59,0,0.012870012870012871,10,10,6,0,20,19,1759,446
5,1,31.82,0.0,1,True,Work,Bus,1,554005.437,0,0.0,7,8,4,3,22,12,1021,1510
2,0,51.9,0.0,1,Unknown,Int,Train,0,894493.583,0,0.0,9,10,5,1,22,14,5293,15161
2,0,23.48,0.0,1,Unknown,Work,Train,0,1321826.14,1,0.0,6,6,5,6,22,14,14641,1510
2,0,22.54,0.0,1,Unknown,Int,Train,0,1234746.973,1,0.0,6,7,5,5,21,14,14641,442
3,1,24.73,0.0,1,True,Work,Bus,0,87413.5,0,0.0,6,6,0,1,0,0,4860,15161
3,1,39.53,0.0,1,True,Work,Bus,0,455957.42,1,0.0,3,4,1,6,19,12,1399,15161
4,1,27.0,0.0,1,Unknown,Int,Train,1,1587964.57,0,0.0,3,3,0,4,18,9,14641,1237
3,1,39.32,0.0,1,True,Int,Bus,0,261970.253,0,0.0,3,3,5,1,21,20,14641,1311
5,1,29.8,0.0,1,True,Work,Bus,1,75956.837,0,0.0,7,7,3,4,11,14,883,521
3,1,24.32,0.0,1,True,Work,Bus,0,32305.493,0,0.0,10,10,4,4,23,15,545,15161
3,1,22.7,0.0,1,True,Work,Bus,0,19448.113,0,0.0,2,2,0,0,23,18,449,15161
2,1,37.51,0.0,1,Unknown,Work,Train,0,71916.223,0,0.0,10,10,6,0,14,18,14641,998
3,1,27.67,0.0,1,True,Work,Bus,0,30775.443,1,0.0,2,2,6,6,22,13,4860,112
3,1,21.89,0.0,1,True,Int,Bus,0,26222.347,1,0.0,8,8,5,5,23,16,14641,846
5,1,24.73,0.0,1,True,Int,Bus,1,2066812.813,0,0.0,5,6,0,3,7,9,14641,110
2,0,51.9,0.0,1,Unknown,Int,Train,0,3224878.433,0,0.0,6,7,6,1,22,14,5293,15161
2,0,34.85,0.0,1,Unknown,Int,Train,0,43890.92,0,0.0,8,8,6,0,6,18,5293,15161
2,1,59.66,0.0,1,Unknown,Work,Train,0,115899.05,1,0.0,5,5,3,5,1,16,5293,1311
2,0,59.66,0.0,1,Unknown,Int,Train,0,1832447.447,0,0.0,6,7,2,2,21,16,5293,15161
3,0,24.73,0.0,1,False,Work,Bus,0,255105.05,0,0.0,6,6,1,4,15,16,85,446
5,1,26.35,0.0,1,True,Work,Bus,1,217976.08,0,0.0,9,9,1,3,21,8,284,3607
2,1,52.76,0.08,1,Unknown,Work,Train,0,1858749.537,1,0.001516300227445034,9,9,5,5,21,9,14641,1510
3,1,60.4,0.0,1,True,Work,Bus,0,324390.933,1,0.0,9,9,1,5,16,21,14641,162
3,1,29.8,0.0,1,True,Work,Bus,0,23701.513,0,0.0,9,9,0,0,15,8,1759,15161
3,0,31.62,0.0,1,True,Int,Bus,0,475960.923,0,0.0,7,7,4,2,23,11,14641,62
5,1,24.73,0.0,1,True,Int,Bus,1,334685.097,0,0.0,10,10,5,2,7,10,14641,52
5,1,36.49,0.0,1,True,Work,Bus,1,89722.39,1,0.0,9,9,5,6,20,19,4860,1237
3,1,43.58,0.0,1,True,Work,Bus,0,31440.727,0,0.0,9,9,1,1,18,9,14641,334
2,1,25.18,0.0,1,Unknown,Int,Train,0,631755.287,0,0.0,2,3,1,2,7,23,5293,15161
3,0,50.27,0.0,1,True,Work,Bus,0,92134.423,0,0.0,8,8,6,0,20,18,14641,2671
3,1,26.55,0.0,1,True,Work,Bus,0,87221.423,0,0.0,10,10,2,3,22,22,15,15161
2,1,34.54,0.0,1,Unknown,Int,Train,0,2162570.103,0,0.0,8,9,5,2,22,21,5293,629
3,1,37.5,0.0,1,True,Work,Bus,0,114300.443,1,0.0,9,9,4,5,22,14,21,15161
3,1,25.54,0.0,1,True,Work,Bus,0,83770.193,0,0.0,10,10,2,3,10,11,1759,2671
2,1,25.18,0.0,1,Unknown,Int,Train,0,1780364.253,1,0.0,2,3,6,6,7,17,14641,6142
2,0,37.64,0.0,1,Unknown,Int,Train,0,1131138.93,1,0.0,10,10,0,6,17,15,1759,110
2,1,62.96,0.0,1,Unknown,Work,Train,0,27548.927,0,0.0,6,6,2,2,18,10,3394,15161
3,1,38.21,0.0,1,True,Work,Bus,0,807766.38,1,0.0,10,11,3,5,19,10,1759,15161
2,1,62.2,0.0,1,Unknown,Int,Train,0,639118.803,0,0.0,7,7,2,2,23,13,5293,15161
